TITLE = "vncfd field: iter= 15500, time= 0.030459"
VARIABLES = "X", "Y", "rho", "u", "v", "p", "Mach", "T"
ZONE T="1", I=102, J=46, DATAPACKING=POINT
0.995437 -0.002740 1.189643 48.124099 6.834783 101076.478456 0.140935 295.986259
0.984773 -0.004383 1.191070 47.496060 6.674097 101175.178883 0.139082 295.920325
0.973215 -0.005987 1.191326 46.813023 6.461253 101202.972237 0.137031 295.938009
0.960500 -0.007697 1.191385 46.241180 6.259454 101215.970892 0.135304 295.961363
0.946527 -0.009543 1.191340 45.807681 6.075330 101217.968119 0.133983 295.978382
0.931210 -0.011533 1.191264 45.503299 5.903664 101215.663765 0.133040 295.990526
0.914477 -0.013667 1.191162 45.308236 5.757305 101208.724212 0.132424 295.995577
0.896265 -0.015944 1.191068 45.204138 5.609408 101201.818692 0.132071 295.998739
0.876515 -0.018360 1.190974 45.167987 5.472200 101193.288196 0.131919 295.997149
0.855193 -0.020907 1.190879 45.187977 5.338249 101183.564419 0.131931 295.992317
0.832272 -0.023576 1.190788 45.252744 5.199245 101173.942028 0.132072 295.986786
0.807755 -0.026353 1.190697 45.351992 5.059946 101163.441312 0.132315 295.978685
0.781672 -0.029220 1.190600 45.482391 4.916757 101152.028815 0.132647 295.969406
0.754077 -0.032155 1.190505 45.638374 4.762932 101140.634577 0.133052 295.959681
0.725050 -0.035133 1.190406 45.815031 4.601151 101128.577797 0.133516 295.949011
0.694708 -0.038122 1.190301 46.011352 4.428607 101115.720245 0.134036 295.937487
0.663197 -0.041090 1.190194 46.224575 4.239130 101102.555695 0.134603 295.925560
0.630690 -0.043999 1.190088 46.451071 4.028870 101089.473211 0.135206 295.913622
0.597382 -0.046808 1.189976 46.689623 3.799216 101075.606162 0.135842 295.900877
0.563503 -0.049474 1.189866 46.937579 3.539979 101062.075338 0.136503 295.888617
0.529288 -0.051953 1.189757 47.191228 3.249868 101048.619189 0.137179 295.876325
0.494980 -0.054203 1.189652 47.447739 2.923633 101035.626166 0.137863 295.864391
0.460832 -0.056182 1.189554 47.701585 2.556573 101023.447858 0.138539 295.853101
0.427092 -0.057854 1.189464 47.949872 2.145117 101012.316567 0.139202 295.842885
0.393995 -0.059187 1.189384 48.187863 1.686148 101002.490553 0.139841 295.834004
0.361755 -0.060157 1.189320 48.407750 1.175547 100994.616790 0.140436 295.826860
0.330568 -0.060748 1.189271 48.604007 0.613988 100988.434662 0.140977 295.820940
0.300600 -0.060951 1.189242 48.768632 -0.002770 100984.766934 0.141444 295.817410
0.271995 -0.060769 1.189233 48.898306 -0.673084 100983.491857 0.141834 295.815913
0.244862 -0.060211 1.189250 48.985874 -1.400431 100985.534561 0.142132 295.817668
0.219278 -0.059291 1.189289 49.022896 -2.178918 100990.083786 0.142321 295.821293
0.195290 -0.058035 1.189359 49.003161 -3.015010 100998.452259 0.142390 295.828394
0.172923 -0.056468 1.189458 48.916258 -3.906936 101010.389744 0.142319 295.838734
0.152175 -0.054619 1.189599 48.756438 -4.859548 101027.410858 0.142100 295.853515
0.133025 -0.052519 1.189776 48.511646 -5.867840 101048.623530 0.141711 295.871613
0.115432 -0.050198 1.190000 48.171021 -6.941596 101075.657153 0.141135 295.895059
0.099342 -0.047684 1.190287 47.713348 -8.086860 101110.316929 0.140331 295.925154
0.084689 -0.045003 1.190637 47.119147 -9.303090 101152.655127 0.139264 295.962041
0.071405 -0.042176 1.191071 46.362795 -10.605860 101206.073320 0.137895 296.010438
0.059414 -0.039220 1.191613 45.404777 -12.001195 101273.528126 0.136151 296.073003
0.048644 -0.036146 1.192301 44.189130 -13.496479 101359.758221 0.133930 296.154106
0.039019 -0.032959 1.193193 42.635863 -15.092790 101472.336107 0.131078 296.261395
0.030475 -0.029656 1.194367 40.632187 -16.770799 101620.925795 0.127363 296.403585
0.022954 -0.026226 1.195953 38.011703 -18.482084 101822.817109 0.122425 296.598600
0.016417 -0.022647 1.198131 34.550667 -20.084260 102101.315131 0.115702 296.869193
0.010847 -0.018889 1.201169 29.965036 -21.265873 102491.429152 0.106312 297.249775
0.006269 -0.014920 1.205274 24.044905 -21.358346 103021.817215 0.092971 297.770396
0.002757 -0.010734 1.210321 17.006793 -19.268688 103681.483085 0.074212 298.427426
0.000415 -0.006402 1.215157 10.219609 -13.820838 104326.675411 0.049579 299.089437
-0.000715 -0.002107 1.218010 6.264912 -5.031019 104721.881132 0.023159 299.519210
-0.000715 0.002107 1.218008 6.264893 5.030885 104721.881742 0.023159 299.519704
0.000415 0.006402 1.215154 10.219553 13.820726 104326.680537 0.049579 299.090190
0.002757 0.010734 1.210315 17.006711 19.268621 103681.492383 0.074212 298.428932
0.006269 0.014921 1.205265 24.044829 21.358325 103021.827806 0.092970 297.772650
0.010847 0.018889 1.201159 29.964987 21.265880 102491.439019 0.106312 297.252278
0.016417 0.022647 1.198119 34.550651 20.084280 102101.323747 0.115702 296.872191
0.022955 0.026226 1.195939 38.011715 18.482109 101822.824549 0.122424 296.602094
0.030475 0.029656 1.194352 40.632223 16.770825 101620.932244 0.127362 296.407327
0.039019 0.032959 1.193178 42.635918 15.092817 101472.341735 0.131077 296.265135
0.048643 0.036146 1.192285 44.189200 13.496505 101359.763160 0.133929 296.158095
0.059414 0.039221 1.191597 45.404860 12.001219 101273.532474 0.136150 296.076991
0.071405 0.042176 1.191055 46.362889 10.605882 101206.077171 0.137894 296.014426
0.084689 0.045003 1.190621 47.119248 9.303110 101152.658581 0.139263 295.966028
0.099342 0.047684 1.190271 47.713456 8.086878 101110.320066 0.140330 295.929141
0.115432 0.050198 1.189984 48.171133 6.941612 101075.660048 0.141134 295.899046
0.133025 0.052519 1.189760 48.511763 5.867853 101048.626227 0.141710 295.875599
0.152175 0.054619 1.189583 48.756557 4.859561 101027.413391 0.142100 295.857502
0.172922 0.056468 1.189442 48.916380 3.906946 101010.392117 0.142318 295.842721
0.195290 0.058035 1.189342 49.003284 3.015018 100998.454508 0.142389 295.832629
0.219278 0.059292 1.189272 49.023021 2.178924 100990.085908 0.142320 295.825528
0.244863 0.060210 1.189233 48.985998 1.400435 100985.536575 0.142131 295.821903
0.271995 0.060769 1.189215 48.898430 0.673087 100983.493757 0.141833 295.820396
0.300600 0.060951 1.189224 48.768755 0.002771 100984.768726 0.141443 295.821892
